"","Date","country","searches"
"16431","2013-11-03","Norway",43
"16432","2013-11-03","Paraguay",214
"16433","2013-11-03","Peru",125
"16434","2013-11-03","Poland",25
"16435","2013-11-03","Romania",646
"16436","2013-11-03","Russia",523
"16437","2013-11-03","South.Africa",2454
"16438","2013-11-03","Spain",27
"16439","2013-11-03","Sweden",4
"16440","2013-11-03","Switzerland",40
"16441","2013-11-03","Ukraine",383
"16442","2013-11-03","United.States",1560
"16443","2013-11-03","Uruguay",89
"16444","2013-11-10","Argentina",98
"16445","2013-11-10","Australia",235
"16446","2013-11-10","Austria",871
"16447","2013-11-10","Belgium",70
"16448","2013-11-10","Bolivia",150
"16449","2013-11-10","Brazil",143
"16450","2013-11-10","Bulgaria",401
"16451","2013-11-10","Canada",2130
"16452","2013-11-10","Chile",9
"16453","2013-11-10","France",25
"16454","2013-11-10","Germany",736
"16455","2013-11-10","Hungary",54
"16456","2013-11-10","Japan",67
"16457","2013-11-10","Mexico",1372
"16458","2013-11-10","Netherlands",35
"16459","2013-11-10","New.Zealand",30
"16460","2013-11-10","Norway",55
"16461","2013-11-10","Paraguay",205
"16462","2013-11-10","Peru",135
"16463","2013-11-10","Poland",24
"16464","2013-11-10","Romania",624
"16465","2013-11-10","Russia",474
"16466","2013-11-10","South.Africa",2365
"16467","2013-11-10","Spain",23
"16468","2013-11-10","Sweden",4
"16469","2013-11-10","Switzerland",40
"16470","2013-11-10","Ukraine",373
"16471","2013-11-10","United.States",1628
"16472","2013-11-10","Uruguay",84
"16473","2013-11-17","Argentina",93
"16474","2013-11-17","Australia",205
"16475","2013-11-17","Austria",919
"16476","2013-11-17","Belgium",107
"16477","2013-11-17","Bolivia",164
"16478","2013-11-17","Brazil",141
"16479","2013-11-17","Bulgaria",411
"16480","2013-11-17","Canada",2137
"16481","2013-11-17","Chile",7
"16482","2013-11-17","France",35
"16483","2013-11-17","Germany",772
"16484","2013-11-17","Hungary",60
"16485","2013-11-17","Japan",81
"16486","2013-11-17","Mexico",1368
"16487","2013-11-17","Netherlands",42
"16488","2013-11-17","New.Zealand",23
"16489","2013-11-17","Norway",53
"16490","2013-11-17","Paraguay",208
"16491","2013-11-17","Peru",123
"16492","2013-11-17","Poland",26
"16493","2013-11-17","Romania",628
"16494","2013-11-17","Russia",477
"16495","2013-11-17","South.Africa",2130
"16496","2013-11-17","Spain",25
"16497","2013-11-17","Sweden",4
"16498","2013-11-17","Switzerland",43
"16499","2013-11-17","Ukraine",397
"16500","2013-11-17","United.States",1661
"16501","2013-11-17","Uruguay",73
"16502","2013-11-24","Argentina",88
"16503","2013-11-24","Australia",198
"16504","2013-11-24","Austria",920
"16505","2013-11-24","Belgium",121
"16506","2013-11-24","Bolivia",153
"16507","2013-11-24","Brazil",125
"16508","2013-11-24","Bulgaria",371
"16509","2013-11-24","Canada",2154
"16510","2013-11-24","Chile",6
"16511","2013-11-24","France",45
"16512","2013-11-24","Germany",784
"16513","2013-11-24","Hungary",61
"16514","2013-11-24","Japan",106
"16515","2013-11-24","Mexico",1376
"16516","2013-11-24","Netherlands",43
"16517","2013-11-24","New.Zealand",21
"16518","2013-11-24","Norway",54
"16519","2013-11-24","Paraguay",202
"16520","2013-11-24","Peru",125
"16521","2013-11-24","Poland",27
"16522","2013-11-24","Romania",677
"16523","2013-11-24","Russia",502
"16524","2013-11-24","South.Africa",1929
"16525","2013-11-24","Spain",27
"16526","2013-11-24","Sweden",4
"16527","2013-11-24","Switzerland",52
"16528","2013-11-24","Ukraine",417
"16529","2013-11-24","United.States",1708
"16530","2013-11-24","Uruguay",71
"16531","2013-12-01","Argentina",81
"16532","2013-12-01","Australia",185
"16533","2013-12-01","Austria",922
"16534","2013-12-01","Belgium",115
"16535","2013-12-01","Bolivia",143
"16536","2013-12-01","Brazil",116
"16537","2013-12-01","Bulgaria",367
"16538","2013-12-01","Canada",2354
"16539","2013-12-01","Chile",6
"16540","2013-12-01","France",55
"16541","2013-12-01","Germany",773
"16542","2013-12-01","Hungary",52
"16543","2013-12-01","Japan",142
"16544","2013-12-01","Mexico",1486
"16545","2013-12-01","Netherlands",41
"16546","2013-12-01","New.Zealand",20
"16547","2013-12-01","Norway",55
"16548","2013-12-01","Paraguay",167
"16549","2013-12-01","Peru",121
"16550","2013-12-01","Poland",29
"16551","2013-12-01","Romania",670
"16552","2013-12-01","Russia",557
"16553","2013-12-01","South.Africa",1973
"16554","2013-12-01","Spain",32
"16555","2013-12-01","Sweden",4
"16556","2013-12-01","Switzerland",45
"16557","2013-12-01","Ukraine",435
"16558","2013-12-01","United.States",2043
"16559","2013-12-01","Uruguay",74
"16560","2013-12-08","Argentina",75
"16561","2013-12-08","Australia",171
"16562","2013-12-08","Austria",1090
"16563","2013-12-08","Belgium",124
"16564","2013-12-08","Bolivia",129
"16565","2013-12-08","Brazil",114
"16566","2013-12-08","Bulgaria",443
"16567","2013-12-08","Canada",2897
"16568","2013-12-08","Chile",7
"16569","2013-12-08","France",68
"16570","2013-12-08","Germany",827
"16571","2013-12-08","Hungary",69
"16572","2013-12-08","Japan",167
"16573","2013-12-08","Mexico",1633
"16574","2013-12-08","Netherlands",45
"16575","2013-12-08","New.Zealand",18
"16576","2013-12-08","Norway",73
"16577","2013-12-08","Paraguay",164
"16578","2013-12-08","Peru",115
"16579","2013-12-08","Poland",27
"16580","2013-12-08","Romania",692
"16581","2013-12-08","Russia",591
"16582","2013-12-08","South.Africa",2001
"16583","2013-12-08","Spain",38
"16584","2013-12-08","Sweden",5
"16585","2013-12-08","Switzerland",54
"16586","2013-12-08","Ukraine",426
"16587","2013-12-08","United.States",2238
"16588","2013-12-08","Uruguay",73
"16589","2013-12-15","Argentina",69
"16590","2013-12-15","Australia",149
"16591","2013-12-15","Austria",1074
"16592","2013-12-15","Belgium",102
"16593","2013-12-15","Bolivia",109
"16594","2013-12-15","Brazil",114
"16595","2013-12-15","Bulgaria",477
"16596","2013-12-15","Canada",3745
"16597","2013-12-15","Chile",5
"16598","2013-12-15","France",80
"16599","2013-12-15","Germany",820
"16600","2013-12-15","Hungary",59
"16601","2013-12-15","Japan",214
"16602","2013-12-15","Mexico",1851
"16603","2013-12-15","Netherlands",41
"16604","2013-12-15","New.Zealand",18
"16605","2013-12-15","Norway",96
"16606","2013-12-15","Paraguay",176
"16607","2013-12-15","Peru",102
"16608","2013-12-15","Poland",28
"16609","2013-12-15","Romania",702
"16610","2013-12-15","Russia",601
"16611","2013-12-15","South.Africa",2226
"16612","2013-12-15","Spain",44
"16613","2013-12-15","Sweden",5
"16614","2013-12-15","Switzerland",57
"16615","2013-12-15","Ukraine",442
"16616","2013-12-15","United.States",3196
"16617","2013-12-15","Uruguay",71
"16618","2013-12-22","Argentina",67
"16619","2013-12-22","Australia",135
"16620","2013-12-22","Austria",1003
"16621","2013-12-22","Belgium",90
"16622","2013-12-22","Bolivia",96
"16623","2013-12-22","Brazil",112
"16624","2013-12-22","Bulgaria",618
"16625","2013-12-22","Canada",4946
"16626","2013-12-22","Chile",4
"16627","2013-12-22","France",107
"16628","2013-12-22","Germany",744
"16629","2013-12-22","Hungary",67
"16630","2013-12-22","Japan",299
"16631","2013-12-22","Mexico",1992
"16632","2013-12-22","Netherlands",34
"16633","2013-12-22","New.Zealand",16
"16634","2013-12-22","Norway",83
"16635","2013-12-22","Paraguay",178
"16636","2013-12-22","Peru",105
"16637","2013-12-22","Poland",32
"16638","2013-12-22","Romania",719
"16639","2013-12-22","Russia",611
"16640","2013-12-22","South.Africa",2280
"16641","2013-12-22","Spain",111
"16642","2013-12-22","Sweden",5
"16643","2013-12-22","Switzerland",71
"16644","2013-12-22","Ukraine",490
"16645","2013-12-22","United.States",4625
"16646","2013-12-22","Uruguay",67
"16647","2013-12-29","Argentina",69
"16648","2013-12-29","Australia",148
"16649","2013-12-29","Austria",1074
"16650","2013-12-29","Belgium",107
"16651","2013-12-29","Bolivia",101
"16652","2013-12-29","Brazil",107
"16653","2013-12-29","Bulgaria",790
"16654","2013-12-29","Canada",5706
"16655","2013-12-29","Chile",4
"16656","2013-12-29","France",114
"16657","2013-12-29","Germany",827
"16658","2013-12-29","Hungary",69
"16659","2013-12-29","Japan",357
"16660","2013-12-29","Mexico",1914
"16661","2013-12-29","Netherlands",40
"16662","2013-12-29","New.Zealand",20
"16663","2013-12-29","Norway",113
"16664","2013-12-29","Paraguay",170
"16665","2013-12-29","Peru",102
"16666","2013-12-29","Poland",38
"16667","2013-12-29","Romania",754
"16668","2013-12-29","Russia",596
"16669","2013-12-29","South.Africa",2422
"16670","2013-12-29","Spain",265
"16671","2013-12-29","Sweden",5
"16672","2013-12-29","Switzerland",72
"16673","2013-12-29","Ukraine",475
"16674","2013-12-29","United.States",5008
"16675","2013-12-29","Uruguay",62
"16676","2014-01-05","Argentina",70
"16677","2014-01-05","Australia",154
"16678","2014-01-05","Austria",1095
"16679","2014-01-05","Belgium",124
"16680","2014-01-05","Bolivia",123
"16681","2014-01-05","Brazil",110
"16682","2014-01-05","Bulgaria",999
"16683","2014-01-05","Canada",5766
"16684","2014-01-05","Chile",3
"16685","2014-01-05","France",78
"16686","2014-01-05","Germany",798
"16687","2014-01-05","Hungary",60
"16688","2014-01-05","Japan",469
"16689","2014-01-05","Mexico",1734
"16690","2014-01-05","Netherlands",34
"16691","2014-01-05","New.Zealand",19
"16692","2014-01-05","Norway",123
"16693","2014-01-05","Paraguay",159
"16694","2014-01-05","Peru",105
"16695","2014-01-05","Poland",33
"16696","2014-01-05","Romania",758
"16697","2014-01-05","Russia",606
"16698","2014-01-05","South.Africa",2136
"16699","2014-01-05","Spain",294
"16700","2014-01-05","Sweden",5
"16701","2014-01-05","Switzerland",84
"16702","2014-01-05","Ukraine",427
"16703","2014-01-05","United.States",4691
"16704","2014-01-05","Uruguay",61
"16705","2014-01-12","Argentina",76
"16706","2014-01-12","Australia",125
"16707","2014-01-12","Austria",1042
"16708","2014-01-12","Belgium",86
"16709","2014-01-12","Bolivia",132
"16710","2014-01-12","Brazil",100
"16711","2014-01-12","Bulgaria",1516
"16712","2014-01-12","Canada",5838
"16713","2014-01-12","Chile",3
"16714","2014-01-12","France",70
"16715","2014-01-12","Germany",717
"16716","2014-01-12","Hungary",76
"16717","2014-01-12","Japan",791
"16718","2014-01-12","Mexico",1786
"16719","2014-01-12","Netherlands",35
"16720","2014-01-12","New.Zealand",19
"16721","2014-01-12","Norway",95
"16722","2014-01-12","Paraguay",166
"16723","2014-01-12","Peru",92
"16724","2014-01-12","Poland",28
"16725","2014-01-12","Romania",714
"16726","2014-01-12","Russia",539
"16727","2014-01-12","South.Africa",2013
"16728","2014-01-12","Spain",349
"16729","2014-01-12","Sweden",6
"16730","2014-01-12","Switzerland",87
"16731","2014-01-12","Ukraine",402
"16732","2014-01-12","United.States",4486
"16733","2014-01-12","Uruguay",59
"16734","2014-01-19","Argentina",72
"16735","2014-01-19","Australia",120
"16736","2014-01-19","Austria",1128
"16737","2014-01-19","Belgium",105
"16738","2014-01-19","Bolivia",127
"16739","2014-01-19","Brazil",98
"16740","2014-01-19","Bulgaria",2008
"16741","2014-01-19","Canada",4830
"16742","2014-01-19","Chile",3
"16743","2014-01-19","France",119
"16744","2014-01-19","Germany",808
"16745","2014-01-19","Hungary",87
"16746","2014-01-19","Japan",1444
"16747","2014-01-19","Mexico",1995
"16748","2014-01-19","Netherlands",41
"16749","2014-01-19","New.Zealand",13
"16750","2014-01-19","Norway",134
"16751","2014-01-19","Paraguay",159
"16752","2014-01-19","Peru",90
"16753","2014-01-19","Poland",32
"16754","2014-01-19","Romania",708
"16755","2014-01-19","Russia",592
"16756","2014-01-19","South.Africa",1846
"16757","2014-01-19","Spain",387
"16758","2014-01-19","Sweden",7
"16759","2014-01-19","Switzerland",122
"16760","2014-01-19","Ukraine",395
"16761","2014-01-19","United.States",4022
"16762","2014-01-19","Uruguay",59
"16763","2014-01-26","Argentina",80
"16764","2014-01-26","Australia",116
"16765","2014-01-26","Austria",1242
"16766","2014-01-26","Belgium",154
"16767","2014-01-26","Bolivia",124
"16768","2014-01-26","Brazil",105
"16769","2014-01-26","Bulgaria",1407
"16770","2014-01-26","Canada",4049
"16771","2014-01-26","Chile",3
"16772","2014-01-26","France",178
"16773","2014-01-26","Germany",916
"16774","2014-01-26","Hungary",106
"16775","2014-01-26","Japan",3598
"16776","2014-01-26","Mexico",2087
"16777","2014-01-26","Netherlands",43
"16778","2014-01-26","New.Zealand",10
"16779","2014-01-26","Norway",145
"16780","2014-01-26","Paraguay",149
"16781","2014-01-26","Peru",87
"16782","2014-01-26","Poland",41
"16783","2014-01-26","Romania",687
"16784","2014-01-26","Russia",726
"16785","2014-01-26","South.Africa",1863
"16786","2014-01-26","Spain",363
"16787","2014-01-26","Sweden",12
"16788","2014-01-26","Switzerland",171
"16789","2014-01-26","Ukraine",456
"16790","2014-01-26","United.States",3472
"16791","2014-01-26","Uruguay",56
"16792","2014-02-02","Argentina",76
"16793","2014-02-02","Australia",113
"16794","2014-02-02","Austria",1401
"16795","2014-02-02","Belgium",230
"16796","2014-02-02","Bolivia",130
"16797","2014-02-02","Brazil",105
"16798","2014-02-02","Bulgaria",1206
"16799","2014-02-02","Canada",3729
"16800","2014-02-02","Chile",2
"16801","2014-02-02","France",286
"16802","2014-02-02","Germany",1077
"16803","2014-02-02","Hungary",124
"16804","2014-02-02","Japan",3099
"16805","2014-02-02","Mexico",1956
"16806","2014-02-02","Netherlands",52
"16807","2014-02-02","New.Zealand",12
"16808","2014-02-02","Norway",198
"16809","2014-02-02","Paraguay",145
"16810","2014-02-02","Peru",93
"16811","2014-02-02","Poland",51
"16812","2014-02-02","Romania",732
"16813","2014-02-02","Russia",792
"16814","2014-02-02","South.Africa",2199
"16815","2014-02-02","Spain",204
"16816","2014-02-02","Sweden",15
"16817","2014-02-02","Switzerland",257
"16818","2014-02-02","Ukraine",535
"16819","2014-02-02","United.States",2910
"16820","2014-02-02","Uruguay",60
"16821","2014-02-09","Argentina",70
"16822","2014-02-09","Australia",132
"16823","2014-02-09","Austria",1523
"16824","2014-02-09","Belgium",388
"16825","2014-02-09","Bolivia",143
"16826","2014-02-09","Brazil",113
"16827","2014-02-09","Bulgaria",1005
"16828","2014-02-09","Canada",3438
"16829","2014-02-09","Chile",3
"16830","2014-02-09","France",371
"16831","2014-02-09","Germany",1149
"16832","2014-02-09","Hungary",218
"16833","2014-02-09","Japan",2246
"16834","2014-02-09","Mexico",1773
"16835","2014-02-09","Netherlands",48
"16836","2014-02-09","New.Zealand",16
"16837","2014-02-09","Norway",228
"16838","2014-02-09","Paraguay",130
"16839","2014-02-09","Peru",91
"16840","2014-02-09","Poland",54
"16841","2014-02-09","Romania",740
"16842","2014-02-09","Russia",802
"16843","2014-02-09","South.Africa",2416
"16844","2014-02-09","Spain",107
"16845","2014-02-09","Sweden",18
"16846","2014-02-09","Switzerland",251
"16847","2014-02-09","Ukraine",610
"16848","2014-02-09","United.States",2496
"16849","2014-02-09","Uruguay",58
"16850","2014-02-16","Argentina",71
"16851","2014-02-16","Australia",145
"16852","2014-02-16","Austria",1528
"16853","2014-02-16","Belgium",527
"16854","2014-02-16","Bolivia",150
"16855","2014-02-16","Brazil",123
"16856","2014-02-16","Bulgaria",889
"16857","2014-02-16","Canada",2999
"16858","2014-02-16","Chile",3
"16859","2014-02-16","France",341
"16860","2014-02-16","Germany",1187
"16861","2014-02-16","Hungary",293
"16862","2014-02-16","Japan",3117
"16863","2014-02-16","Mexico",1764
"16864","2014-02-16","Netherlands",44
"16865","2014-02-16","New.Zealand",16
"16866","2014-02-16","Norway",134
"16867","2014-02-16","Paraguay",132
"16868","2014-02-16","Peru",95
"16869","2014-02-16","Poland",54
"16870","2014-02-16","Romania",791
"16871","2014-02-16","Russia",881
"16872","2014-02-16","South.Africa",2615
"16873","2014-02-16","Spain",78
"16874","2014-02-16","Sweden",19
"16875","2014-02-16","Switzerland",257
"16876","2014-02-16","Ukraine",583
"16877","2014-02-16","United.States",2228
"16878","2014-02-16","Uruguay",60
"16879","2014-02-23","Argentina",78
"16880","2014-02-23","Australia",182
"16881","2014-02-23","Austria",1565
"16882","2014-02-23","Belgium",411
"16883","2014-02-23","Bolivia",152
"16884","2014-02-23","Brazil",133
"16885","2014-02-23","Bulgaria",643
"16886","2014-02-23","Canada",2861
"16887","2014-02-23","Chile",2
"16888","2014-02-23","France",191
"16889","2014-02-23","Germany",1108
"16890","2014-02-23","Hungary",305
"16891","2014-02-23","Japan",3311
"16892","2014-02-23","Mexico",1615
"16893","2014-02-23","Netherlands",46
"16894","2014-02-23","New.Zealand",17
"16895","2014-02-23","Norway",131
"16896","2014-02-23","Paraguay",140
"16897","2014-02-23","Peru",94
"16898","2014-02-23","Poland",62
"16899","2014-02-23","Romania",856
"16900","2014-02-23","Russia",993
"16901","2014-02-23","South.Africa",2434
"16902","2014-02-23","Spain",54
"16903","2014-02-23","Sweden",12
"16904","2014-02-23","Switzerland",196
"16905","2014-02-23","Ukraine",564
"16906","2014-02-23","United.States",1986
"16907","2014-02-23","Uruguay",60
"16908","2014-03-02","Argentina",82
"16909","2014-03-02","Australia",215
"16910","2014-03-02","Austria",1491
"16911","2014-03-02","Belgium",256
"16912","2014-03-02","Bolivia",154
"16913","2014-03-02","Brazil",139
"16914","2014-03-02","Bulgaria",505
"16915","2014-03-02","Canada",2637
"16916","2014-03-02","Chile",3
"16917","2014-03-02","France",95
"16918","2014-03-02","Germany",1138
"16919","2014-03-02","Hungary",299
"16920","2014-03-02","Japan",2394
"16921","2014-03-02","Mexico",1595
"16922","2014-03-02","Netherlands",42
"16923","2014-03-02","New.Zealand",25
"16924","2014-03-02","Norway",113
"16925","2014-03-02","Paraguay",150
"16926","2014-03-02","Peru",103
"16927","2014-03-02","Poland",84
"16928","2014-03-02","Romania",913
"16929","2014-03-02","Russia",1002
"16930","2014-03-02","South.Africa",2319
"16931","2014-03-02","Spain",53
"16932","2014-03-02","Sweden",9
"16933","2014-03-02","Switzerland",188
"16934","2014-03-02","Ukraine",585
"16935","2014-03-02","United.States",1873
"16936","2014-03-02","Uruguay",64
"16937","2014-03-09","Argentina",91
"16938","2014-03-09","Australia",242
"16939","2014-03-09","Austria",1473
"16940","2014-03-09","Belgium",196
"16941","2014-03-09","Bolivia",203
"16942","2014-03-09","Brazil",149
"16943","2014-03-09","Bulgaria",563
"16944","2014-03-09","Canada",2461
"16945","2014-03-09","Chile",4
"16946","2014-03-09","France",54
"16947","2014-03-09","Germany",1018
"16948","2014-03-09","Hungary",187
"16949","2014-03-09","Japan",1634
"16950","2014-03-09","Mexico",1533
"16951","2014-03-09","Netherlands",38
"16952","2014-03-09","New.Zealand",21
"16953","2014-03-09","Norway",82
"16954","2014-03-09","Paraguay",190
"16955","2014-03-09","Peru",109
"16956","2014-03-09","Poland",80
"16957","2014-03-09","Romania",942
"16958","2014-03-09","Russia",990
"16959","2014-03-09","South.Africa",2611
"16960","2014-03-09","Spain",44
"16961","2014-03-09","Sweden",9
"16962","2014-03-09","Switzerland",141
"16963","2014-03-09","Ukraine",574
"16964","2014-03-09","United.States",1773
"16965","2014-03-09","Uruguay",77
"16966","2014-03-16","Argentina",104
"16967","2014-03-16","Australia",268
"16968","2014-03-16","Austria",1317
"16969","2014-03-16","Belgium",153
"16970","2014-03-16","Bolivia",190
"16971","2014-03-16","Brazil",149
"16972","2014-03-16","Bulgaria",539
"16973","2014-03-16","Canada",2328
"16974","2014-03-16","Chile",6
"16975","2014-03-16","France",36
"16976","2014-03-16","Germany",910
"16977","2014-03-16","Hungary",138
"16978","2014-03-16","Japan",1267
"16979","2014-03-16","Mexico",1418
"16980","2014-03-16","Netherlands",34
"16981","2014-03-16","New.Zealand",24
"16982","2014-03-16","Norway",96
"16983","2014-03-16","Paraguay",216
"16984","2014-03-16","Peru",113
"16985","2014-03-16","Poland",75
"16986","2014-03-16","Romania",966
"16987","2014-03-16","Russia",767
"16988","2014-03-16","South.Africa",2822
"16989","2014-03-16","Spain",36
"16990","2014-03-16","Sweden",8
"16991","2014-03-16","Switzerland",98
"16992","2014-03-16","Ukraine",481
"16993","2014-03-16","United.States",1738
"16994","2014-03-16","Uruguay",83
"16995","2014-03-23","Argentina",118
"16996","2014-03-23","Australia",300
"16997","2014-03-23","Austria",1183
"16998","2014-03-23","Belgium",150
"16999","2014-03-23","Bolivia",204
"17000","2014-03-23","Brazil",162
"17001","2014-03-23","Bulgaria",404
"17002","2014-03-23","Canada",2241
"17003","2014-03-23","Chile",8
"17004","2014-03-23","France",25
"17005","2014-03-23","Germany",824
"17006","2014-03-23","Hungary",96
"17007","2014-03-23","Japan",873
"17008","2014-03-23","Mexico",1302
"17009","2014-03-23","Netherlands",34
"17010","2014-03-23","New.Zealand",28
"17011","2014-03-23","Norway",85
"17012","2014-03-23","Paraguay",214
"17013","2014-03-23","Peru",126
"17014","2014-03-23","Poland",52
"17015","2014-03-23","Romania",910
"17016","2014-03-23","Russia",761
"17017","2014-03-23","South.Africa",2852
"17018","2014-03-23","Spain",33
"17019","2014-03-23","Sweden",6
"17020","2014-03-23","Switzerland",90
"17021","2014-03-23","Ukraine",420
"17022","2014-03-23","United.States",1750
"17023","2014-03-23","Uruguay",95
"17024","2014-03-30","Argentina",107
"17025","2014-03-30","Australia",292
"17026","2014-03-30","Austria",1123
"17027","2014-03-30","Belgium",123
"17028","2014-03-30","Bolivia",217
"17029","2014-03-30","Brazil",166
"17030","2014-03-30","Bulgaria",370
"17031","2014-03-30","Canada",2144
"17032","2014-03-30","Chile",11
"17033","2014-03-30","France",20
"17034","2014-03-30","Germany",768
"17035","2014-03-30","Hungary",76
"17036","2014-03-30","Japan",379
"17037","2014-03-30","Mexico",1243
"17038","2014-03-30","Netherlands",34
"17039","2014-03-30","New.Zealand",31
"17040","2014-03-30","Norway",82
"17041","2014-03-30","Paraguay",224
"17042","2014-03-30","Peru",135
"17043","2014-03-30","Poland",41
"17044","2014-03-30","Romania",823
"17045","2014-03-30","Russia",701
"17046","2014-03-30","South.Africa",2970
"17047","2014-03-30","Spain",34
"17048","2014-03-30","Sweden",5
"17049","2014-03-30","Switzerland",59
"17050","2014-03-30","Ukraine",404
"17051","2014-03-30","United.States",1778
"17052","2014-03-30","Uruguay",98
"17053","2014-04-06","Argentina",101
"17054","2014-04-06","Australia",289
"17055","2014-04-06","Austria",950
"17056","2014-04-06","Belgium",88
"17057","2014-04-06","Bolivia",208
"17058","2014-04-06","Brazil",182
"17059","2014-04-06","Bulgaria",376
"17060","2014-04-06","Canada",2120
"17061","2014-04-06","Chile",14
"17062","2014-04-06","France",17
"17063","2014-04-06","Germany",714
"17064","2014-04-06","Hungary",59
"17065","2014-04-06","Japan",239
"17066","2014-04-06","Mexico",1243
"17067","2014-04-06","Netherlands",30
"17068","2014-04-06","New.Zealand",30
"17069","2014-04-06","Norway",72
"17070","2014-04-06","Paraguay",221
"17071","2014-04-06","Peru",142
"17072","2014-04-06","Poland",32
"17073","2014-04-06","Romania",722
"17074","2014-04-06","Russia",643
"17075","2014-04-06","South.Africa",3022
"17076","2014-04-06","Spain",26
"17077","2014-04-06","Sweden",6
"17078","2014-04-06","Switzerland",48
"17079","2014-04-06","Ukraine",369
"17080","2014-04-06","United.States",1771
"17081","2014-04-06","Uruguay",84
"17082","2014-04-13","Argentina",110
"17083","2014-04-13","Australia",271
"17084","2014-04-13","Austria",822
"17085","2014-04-13","Belgium",55
"17086","2014-04-13","Bolivia",190
"17087","2014-04-13","Brazil",185
"17088","2014-04-13","Bulgaria",312
"17089","2014-04-13","Canada",1957
"17090","2014-04-13","Chile",13
"17091","2014-04-13","France",14
"17092","2014-04-13","Germany",614
"17093","2014-04-13","Hungary",64
"17094","2014-04-13","Japan",228
"17095","2014-04-13","Mexico",1218
"17096","2014-04-13","Netherlands",30
"17097","2014-04-13","New.Zealand",25
"17098","2014-04-13","Norway",45
"17099","2014-04-13","Paraguay",203
"17100","2014-04-13","Peru",134
"17101","2014-04-13","Poland",26
"17102","2014-04-13","Romania",650
"17103","2014-04-13","Russia",637
"17104","2014-04-13","South.Africa",2774
"17105","2014-04-13","Spain",28
"17106","2014-04-13","Sweden",4
"17107","2014-04-13","Switzerland",31
"17108","2014-04-13","Ukraine",358
"17109","2014-04-13","United.States",1607
"17110","2014-04-13","Uruguay",78
"17111","2014-04-20","Argentina",125
"17112","2014-04-20","Australia",308
"17113","2014-04-20","Austria",846
"17114","2014-04-20","Belgium",41
"17115","2014-04-20","Bolivia",231
"17116","2014-04-20","Brazil",210
"17117","2014-04-20","Bulgaria",298
"17118","2014-04-20","Canada",1959
"17119","2014-04-20","Chile",16
"17120","2014-04-20","France",11
"17121","2014-04-20","Germany",555
"17122","2014-04-20","Hungary",55
"17123","2014-04-20","Japan",195
"17124","2014-04-20","Mexico",1108
"17125","2014-04-20","Netherlands",35
"17126","2014-04-20","New.Zealand",28
"17127","2014-04-20","Norway",58
"17128","2014-04-20","Paraguay",213
"17129","2014-04-20","Peru",142
"17130","2014-04-20","Poland",23
"17131","2014-04-20","Romania",640
"17132","2014-04-20","Russia",640
"17133","2014-04-20","South.Africa",3123
"17134","2014-04-20","Spain",23
"17135","2014-04-20","Sweden",5
"17136","2014-04-20","Switzerland",35
"17137","2014-04-20","Ukraine",347
"17138","2014-04-20","United.States",1530
"17139","2014-04-20","Uruguay",90
"17140","2014-04-27","Argentina",123
"17141","2014-04-27","Australia",390
"17142","2014-04-27","Austria",736
"17143","2014-04-27","Belgium",33
"17144","2014-04-27","Bolivia",236
"17145","2014-04-27","Brazil",227
"17146","2014-04-27","Bulgaria",326
"17147","2014-04-27","Canada",1699
"17148","2014-04-27","Chile",12
"17149","2014-04-27","France",10
"17150","2014-04-27","Germany",472
"17151","2014-04-27","Hungary",42
"17152","2014-04-27","Japan",128
"17153","2014-04-27","Mexico",1003
"17154","2014-04-27","Netherlands",23
"17155","2014-04-27","New.Zealand",38
"17156","2014-04-27","Norway",43
"17157","2014-04-27","Paraguay",222
"17158","2014-04-27","Peru",136
"17159","2014-04-27","Poland",20
"17160","2014-04-27","Romania",613
"17161","2014-04-27","Russia",687
"17162","2014-04-27","South.Africa",2883
"17163","2014-04-27","Spain",21
"17164","2014-04-27","Sweden",3
"17165","2014-04-27","Switzerland",27
"17166","2014-04-27","Ukraine",337
"17167","2014-04-27","United.States",1467
"17168","2014-04-27","Uruguay",103
"17169","2014-05-04","Argentina",138
"17170","2014-05-04","Australia",410
"17171","2014-05-04","Austria",762
"17172","2014-05-04","Belgium",34
"17173","2014-05-04","Bolivia",256
"17174","2014-05-04","Brazil",235
"17175","2014-05-04","Bulgaria",378
"17176","2014-05-04","Canada",1571
"17177","2014-05-04","Chile",14
"17178","2014-05-04","France",7
"17179","2014-05-04","Germany",490
"17180","2014-05-04","Hungary",43
"17181","2014-05-04","Japan",73
"17182","2014-05-04","Mexico",963
"17183","2014-05-04","Netherlands",21
"17184","2014-05-04","New.Zealand",35
"17185","2014-05-04","Norway",61
"17186","2014-05-04","Paraguay",272
"17187","2014-05-04","Peru",138
"17188","2014-05-04","Poland",17
"17189","2014-05-04","Romania",604
"17190","2014-05-04","Russia",588
"17191","2014-05-04","South.Africa",2792
"17192","2014-05-04","Spain",20
"17193","2014-05-04","Sweden",3
"17194","2014-05-04","Switzerland",29
"17195","2014-05-04","Ukraine",300
"17196","2014-05-04","United.States",1415
"17197","2014-05-04","Uruguay",100
"17198","2014-05-11","Argentina",142
"17199","2014-05-11","Australia",485
"17200","2014-05-11","Austria",755
"17201","2014-05-11","Belgium",40
"17202","2014-05-11","Bolivia",227
"17203","2014-05-11","Brazil",245
"17204","2014-05-11","Bulgaria",295
"17205","2014-05-11","Canada",1481
"17206","2014-05-11","Chile",14
